sample,System,Year,LPI_final,CI_high,CI_low
1,Global,1970,1,1,1
1,Global,1971,0.94122295254952,0.979758827787722,0.979758827787722
1,Global,1972,0.954191775728306,0.971385790032527,0.971385790032527
1,Global,1973,0.935950541602492,0.954288754326971,0.954288754326971
1,Global,1974,0.920510783017879,0.938241139049362,0.938241139049362
1,Global,1975,0.915628834764821,0.933993178770404,0.933993178770404
1,Global,1976,0.895014937947001,0.908488682722145,0.908488682722145
1,Global,1977,0.867885892768578,0.880997526961841,0.880997526961841
1,Global,1978,0.841572904534257,0.847765146859123,0.847765146859123
1,Global,1979,0.830283645941535,0.829937922151802,0.829937922151802
1,Global,1980,0.801650758435202,0.802970402120339,0.802970402120339
1,Global,1981,0.770553684355881,0.778337852049175,0.778337852049175
1,Global,1982,0.743574445839352,0.753284663245717,0.753284663245717
1,Global,1983,0.709267282950476,0.726691770061832,0.726691770061832
1,Global,1984,0.683223459629863,0.69707352696729,0.69707352696729
1,Global,1985,0.654763385273962,0.681136316769705,0.681136316769705
1,Global,1986,0.660206658382869,0.668384810535002,0.668384810535002
1,Global,1987,0.636900268593424,0.646957595276995,0.646957595276995
1,Global,1988,0.60488308055899,0.620856335380496,0.620856335380496
1,Global,1989,0.587260087652227,0.609856614946671,0.609856614946671
1,Global,1990,0.586053004800594,0.615222291049322,0.615222291049322
1,Global,1991,0.571132044927011,0.597099598748033,0.597099598748033
1,Global,1992,0.557783352771986,0.583457987120688,0.583457987120688
1,Global,1993,0.556975782839148,0.5772220254616,0.5772220254616
