Binomial	ID	year	popvalue
Euphagus_cyanocephalus	835	993	14.4
Eremophila_alpestris	836	993	19.1
Empidonax_flaviventris	837	993	1.02
Hylatomus_pileatus	838	993	0.554
Dolichonyx_oryzivorus	839	993	3.57
Setophaga_townsendi	840	993	5.84
Setophaga_tigrina	841	993	0.77
Setophaga_pinus	842	993	0.31
Setophaga_petechia	843	993	8.11
Setophaga_magnolia	844	993	8.04
Setophaga_coronata	845	993	11.3
Cyanocitta_stelleri	846	993	1.74
Corvus_brachyrhynchos	847	993	22.3
Contopus_virens	848	993	1.3
Contopus_sordidulus	849	993	3.51
Contopus_cooperi	850	993	1.15
Coccyzus_americanus	851	993	0.08
Hesperiphona_vespertina	852	993	4.48
Cistothorus_platensis	853	993	0.856
Cistothorus_palustris	854	993	0.422
Circus_hudsonius	855	993	0.321
Charadrius_vociferus	856	993	2.75
Certhia_americana	857	993	0.245
Catharus_ustulatus	858	993	21.9
Catharus_guttatus	859	993	7.29
Catharus_fuscescens	860	993	4.88
Cathartes_aura	861	993	0.342
Haemorhous_mexicanus	862	993	1.69
Haemorhous_cassinii	863	993	0.593
Cardinalis_cardinalis	864	993	0.535
Antrostomus_vociferus	865	993	0.041
Calcarius_ornatus	866	993	18.8
Rhynchophanes_mccownii	867	993	9.46
Butorides_striata	868	993	0.072
Buteo_swainsoni	869	993	0.974
Buteo_platypterus	870	993	0.1
Buteo_lineatus	871	993	0.031
Buteo_jamaicensis	872	993	0.927
Bonasa_umbellus	873	993	5.77
Bombycilla_cedrorum	874	993	8.36
Bartramia_longicauda	875	993	0.576
Asio_flammeus	876	993	0.82
Archilochus_colubris	877	993	0.144
Anthus_spragueii	878	993	2.18
Ammospiza_nelsoni	879	993	0.114
Ammospiza_leconteii	880	993	2.33
Aix_sponsa	881	993	52636.94978
Agelaius_phoeniceus	882	993	21.1
Actitis_macularius	883	993	0.473
Vireo_huttoni	884	993	0.367
Tringa_solitaria	885	993	0.25072
Spizella_breweri	886	993	0.813
Meleagris_gallopavo	887	993	0.016
Melanerpes_carolinus	888	993	0.12
Loxia_leucoptera	889	993	25.9
Larus_canus	890	993	374
Icterus_spurius	891	993	0.11
Hydroprogne_caspia	892	993	0.066
Gallinago_delicata	893	993	2.94
Falcipennis_canadensis	894	993	2.63
Empidonax_minimus	895	993	8.36
Colaptes_auratus	896	993	2.94
Chondestes_grammacus	897	993	0.16
Chaetura_vauxi	898	993	0.542
Calamospiza_melanocorys	899	993	28.5
Sphyrapicus_varius	900	993	1.42
Sphyrapicus_ruber	901	993	2.34
Sphyrapicus_nuchalis	902	993	2.89
Gavia_adamsii	903	993	0.984
Calidris_fuscicollis	904	993	0.05221
Uria_lomvia	905	993	9639.19551
Calidris_himantopus	906	993	0.11513
Calidris_alba	907	993	1.7007
Arenaria_interpres	908	993	0.02785
Calidris_canutus	909	993	0.04565
Alca_torda	910	993	17297.9026
Calidris_maritima	911	993	57.4
Calidris_melanotos	912	993	0.60307
Limosa_haemastica	913	993	0.04951
Phalacrocorax_carbo	914	993	1536.58215
Calidris_alpina	915	993	1590
Pluvialis_squatarola	916	993	1.02887
Calidris_bairdii	917	993	0.20781
Cygnus_columbianus	918	993	160694.2971
Calidris_virgata	919	993	55.5
Lanius_excubitor	920	993	1.68
Larus_fuscus	921	993	0.662
Catherpes_mexicanus	922	993	1.96
Calypte_anna	923	993	1.67
Calidris_pusilla	924	993	3.69183
Pluvialis_dominica	925	993	0.14402
Numenius_phaeopus	926	993	0.14177
Charadrius_semipalmatus	927	993	2.1485
Limnodromus_scolopaceus	928	993	0.02916
Fratercula_cirrhata	929	993	24918.73414
Ptychoramphus_aleuticus	931	993	615700.0784
Fratercula_arctica	932	993	311061.7481
Synthliboramphus_antiquus	933	993	64581.75604
Lagopus_leucura	935	993	2.01
Surnia_ulula	936	993	0.364
Larus_glaucoides	937	993	93.3
Falco_rusticolus	938	993	0.595
Strix_nebulosa	939	993	0.906
Zonotrichia_querula	940	993	71
Plectrophenax_nivalis	941	993	156
Lophodytes_cucullatus	942	993	112518.7882
Cinclus_mexicanus	943	993	0.027
Passerella_arborea	944	993	112
Salpinctes_obsoletus	945	993	0.028
Rallus_limicola	946	993	0.018
Polioptila_caerulea	947	993	0.058
Picoides_tridactylus	948	993	0.107
Pica_pica	949	993	8.6
Melanerpes_lewis	950	993	0.035
Icteria_virens	951	993	0.052
Empidonax_traillii	952	993	1.18
Empidonax_difficilis	953	993	5.51
Empidonax_alnorum	954	993	9.9
Aquila_chrysaetos	955	993	0.951
Accipiter_striatus	956	993	0.032
Accipiter_gentilis	957	993	0.597
Accipiter_cooperii	958	993	0.022
Vireo_solitarius	959	993	1.21
Vermivora_chrysoptera	960	993	0.182
Tyrannus_tyrannus	961	993	1.89
Turdus_migratorius	962	993	34.9
Toxostoma_rufum	963	993	0.906
Strix_varia	964	993	0.028
Selasphorus_calliope	965	993	0.227
Spizella_passerina	966	993	12.4
Setophaga_ruticilla	968	993	5.65
Scolopax_minor	969	993	3.07219
Sayornis_phoebe	970	993	1.34
Regulus_satrapa	971	993	3.2
Pipilo_erythrophthalmus	972	993	0.155
Leuconotopicus_villosus	973	993	13
Picoides_arcticus	974	993	0.095
Perisoreus_canadensis	975	993	13.1
Poecile_hudsonicus	976	993	18.5
Myiarchus_crinitus	978	993	0.984
Mniotilta_varia	979	993	2.87
Icterus_galbula	980	993	2.26
Petrochelidon_pyrrhonota	981	993	15.9
Falco_sparverius	982	993	0.63
Empidonax_oberholseri	983	993	6.47
Empidonax_hammondii	984	993	6.42
Dumetella_carolinensis	985	993	0.734
Setophaga_virens	986	993	2.41
Setophaga_striata	987	993	2.31
Setophaga_pensylvanica	988	993	7.53
Setophaga_nigrescens	989	993	4.81
Setophaga_fusca	990	993	1.56
Setophaga_castanea	991	993	1.77
Setophaga_caerulescens	992	993	0.863
Dendragapus_obscurus	993	993	0.016
Cypseloides_niger	994	993	4.88
Cyanocitta_cristata	995	993	1.99
Corvus_corax	996	993	6.73
Patagioenas_fasciata	997	993	2.81
Coccyzus_erythropthalmus	998	993	0.538
Chordeiles_minor	999	993	0.292
Chaetura_pelagica	1000	993	0.27
Catharus_minimus	1001	993	2.39
Buteo_regalis	1002	993	0.305
Bubo_virginianus	1003	993	0.172
Ammodramus_savannarum	1004	993	0.544
Passerculus_bairdii	1005	993	10.3
Phalaenoptilus_nuttallii	1006	993	0.201
Larus_californicus	1007	993	347
Phalacrocorax_auritus	1008	993	9857.13456
Larus_marinus	1009	993	284
Podiceps_nigricollis	1010	993	57
Pelecanus_erythrorhynchos	1011	993	5.48
Oxyura_jamaicensis	1012	993	501329.4632
Nycticorax_nycticorax	1013	993	0.256
Mergus_merganser	1014	993	171961.5698
Larus_pipixcan	1015	993	201
Larus_philadelphia	1016	993	734
Haliaeetus_leucocephalus	1017	993	11.5
Fulica_americana	1018	993	906845.0758
Chlidonias_niger	1019	993	4.04
Megaceryle_alcyon	1020	993	0.307
Bucephala_clangula	1021	993	530304.6169
Bucephala_albeola	1022	993	854511.2044
Botaurus_lentiginosus	1023	993	0.598
Ardea_herodias	1024	993	0.612
Spatula_cyanoptera	1027	993	0.215
Clangula_hyemalis	1029	993	2.72
Plegadis_chihi	1031	993	0.001
Somateria_mollissima	1032	993	39.8
Phalaropus_lobatus	1033	993	0.586
Melanitta_deglandi	1034	993	0.528
Histrionicus_histrionicus	1035	993	0.541
Colinus_virginianus	1036	993	0.031
Aeronautes_saxatalis	1037	993	0.202
Coturnicops_noveboracensis	1038	993	0.046
Bison_bison	1039	993	2700
Acanthis_flammea	1040	993	3.8
Sterna_paradisaea	1041	993	9.65
Sterna_forsteri	1042	993	0.171
Aythya_marila	1043	993	0.07
Bucephala_islandica	1045	993	0.441
Xema_sabini	1046	993	0.6
Xema_sabini	1047	993	0.8
Xema_sabini	1048	993	20.2
Xema_sabini	1049	993	17.4
Stercorarius_pomarinus	1057	993	4.1
Stercorarius_pomarinus	1058	993	5.7
Stercorarius_pomarinus	1059	993	19.9
Stercorarius_pomarinus	1060	993	5.2
Stercorarius_pomarinus	1061	993	1.4
Stercorarius_pomarinus	1062	993	42.7
Stercorarius_pomarinus	1063	993	14.5
Stercorarius_pomarinus	1064	993	3.9
Stercorarius_parasiticus	1066	993	3.4
Stercorarius_parasiticus	1067	993	1.6
Stercorarius_parasiticus	1068	993	3.9
Stercorarius_parasiticus	1069	993	2.3
Stercorarius_parasiticus	1070	993	8.5
Stercorarius_parasiticus	1071	993	2.2
Stercorarius_parasiticus	1072	993	5.8
Stercorarius_parasiticus	1073	993	1.4
Setophaga_cerulea	1075	993	0.018
Baeolophus_bicolor	1076	993	0.007
Stercorarius_longicaudus	1079	993	1.6
Stercorarius_longicaudus	1080	993	1.1
Stercorarius_longicaudus	1081	993	3.5
Stercorarius_longicaudus	1083	993	0.9
Stercorarius_longicaudus	1084	993	2.3
Stercorarius_longicaudus	1085	993	2.2
Stercorarius_longicaudus	1086	993	1.5
Branta_bernicla	1089	993	0.55
Branta_bernicla	1090	993	3.3
Branta_bernicla	1091	993	1.5
Megascops_kennicottii	1098	993	29
Megascops_kennicottii	1099	993	7
Passerculus_henslowii	1102	993	0.002
Himantopus_himantopus	1103	993	0.006
Grus_americana	1105	993	148.29793
Acipenser_fulvescens	1107	993	835
Bison_bison	1122	993	375
Bison_bison	1123	993	730
Brachyramphus_marmoratus	1131	993	1.35
Canis_lupus	1134	993	9
Canis_lupus	1135	993	1.307
Canis_lupus	1136	993	0.925
Canis_lupus	1137	993	0.627
Canis_lupus	1138	993	1.026
Canis_lupus	1139	993	0.509
Canis_lupus	1140	993	0.866
Canis_lupus	1141	993	1.937
Canis_lupus	1142	993	1.37
Canis_lupus	1143	993	0.962
Canis_lupus	1158	993	4.5
Canis_lupus	1159	993	6.5
Castor_canadensis	1163	993	1.8
Catostomus_commersonii	1167	993	3.0311
Ammodytes_dubius	1194	993	0.757142857
Ammodytes_dubius	1195	993	0.625
Ammodytes_dubius	1196	993	0.275862069
Ammodytes_dubius	1197	993	0.004321731
Ammodytes_dubius	1198	993	12.91116511
Ammodytes_dubius	1199	993	10.49521625
Ammodytes_dubius	1200	993	0.071770333
Ammodytes_dubius	1202	993	4.7e-05
Ammodytes_dubius	1204	993	571438.696
Anarhichas_denticulatus	1212	993	0.045454545
Anarhichas_denticulatus	1213	993	0.088759568
Anarhichas_denticulatus	1214	993	0.1021978
Anarhichas_denticulatus	1215	993	0.107620194
Anarhichas_denticulatus	1216	993	0.019943026
Anarhichas_denticulatus	1217	993	0.016799291
Anarhichas_denticulatus	1220	993	0.040816327
Anarhichas_denticulatus	1221	993	0.138916241
Anarhichas_denticulatus	1224	993	0.026453834
Anarhichas_denticulatus	1226	993	124824.161
Anarhichas_denticulatus	1229	993	11204510.5
Anarhichas_minor	1233	993	0.090909091
Anarhichas_minor	1234	993	0.070862762
Anarhichas_minor	1236	993	0.01375
Anarhichas_minor	1237	993	0.007122513
Anarhichas_minor	1238	993	0.003831418
Anarhichas_minor	1242	993	0.035266448
Antimora_rostrata	1266	993	0.136363636
Antimora_rostrata	1267	993	0.650830984
Antimora_rostrata	1268	993	0.1
Argentina_silus	1275	993	0.69765625
Argentina_silus	1276	993	0.975783474
Argentina_silus	1277	993	11.75095785
Argentina_silus	1278	993	0.326241156
Argentina_silus	1279	993	0.03055555
Argentina_silus	1282	993	2.236848441
Argentina_silus	1283	993	5.896915969
Argentina_silus	1284	993	0.08237987
Argentina_silus	1286	993	904707.683
Argentina_silus	1289	993	3836527.44
Artediellus_uncinatus	1294	993	0.098896766
Artediellus_uncinatus	1295	993	0.037962958
Artediellus_uncinatus	1296	993	0.356675498
Artediellus_uncinatus	1297	993	0.775828483
Artediellus_uncinatus	1298	993	0.21052302
Artediellus_uncinatus	1299	993	0.152406424
Artediellus_uncinatus	1300	993	0.666666667
Artediellus_uncinatus	1301	993	0.47826087
Artediellus_uncinatus	1302	993	0.000560452
Aspidophoroides_monopterygius	1305	993	0.063636364
Aspidophoroides_monopterygius	1306	993	0.086486486
Aspidophoroides_monopterygius	1307	993	0.014285714
Aspidophoroides_monopterygius	1308	993	0.00625
Aspidophoroides_monopterygius	1312	993	0.630693967
Aspidophoroides_monopterygius	1313	993	0.238618103
Aspidophoroides_monopterygius	1314	993	0.329346726
Aspidophoroides_monopterygius	1315	993	0.241990357
Aspidophoroides_monopterygius	1316	993	0.197751227
Aspidophoroides_monopterygius	1317	993	0.631579
Aspidophoroides_monopterygius	1318	993	0.397992652
Aspidophoroides_monopterygius	1319	993	0.001006374
Bathylagus_euryops	1331	993	0.027027027
Bathyraja_spinicauda	1343	993	0.00625
Bathyraja_spinicauda	1344	993	0.076923077
Bathyraja_spinicauda	1345	993	0.003831418
Bathyraja_spinicauda	1346	993	0.007092199
Boreogadus_saida	1353	993	12.60540541
Boreogadus_saida	1354	993	0.114285714
Boreogadus_saida	1355	993	0.00625
Boreogadus_saida	1356	993	0.302681992
Boreogadus_saida	1357	993	0.505122149
Boreogadus_saida	1358	993	0.99907405
Boreogadus_saida	1359	993	0.00544218
Brosme_brosme	1361	993	18910
Brosme_brosme	1366	993	0.005747126
Brosme_brosme	1368	993	0.041999663
Brosme_brosme	1369	993	0.126092288
Brosme_brosme	1371	993	0.02173913
Brosme_brosme	1373	993	209557.03
Brosme_brosme	1376	993	494193.465
Careproctus_ranula	1392	993	0.064864865
Careproctus_reinhardti	1394	993	0.004321731
Careproctus_reinhardti	1395	993	0.048992952
Centroscyllium_fabricii	1400	993	0.018181818
Centroscyllium_fabricii	1401	993	0.117936119
Centroscyllium_fabricii	1402	993	0.07125
Centroscyllium_fabricii	1403	993	62.32051183
Centroscyllium_fabricii	1404	993	5.368006333
Centroscyllium_fabricii	1405	993	2.444444425
Centroscyllium_fabricii	1406	993	0.738095261
Centroscyllium_fabricii	1407	993	48.03008459
Centroscyllium_fabricii	1408	993	9.699570619
Centroscyllium_fabricii	1411	993	0.016935619
Centroscyllium_fabricii	1412	993	78904.58
Chauliodus_sloani	1419	993	0.009090909
Chauliodus_sloani	1420	993	0.297877665
Chauliodus_sloani	1421	993	0.075
Chauliodus_sloani	1422	993	0.028735632
Chiasmodon_niger	1426	993	0.048364151
Coryphaenoides_rupestris	1451	993	1.381818182
Coryphaenoides_rupestris	1452	993	3.477809389
Coryphaenoides_rupestris	1453	993	0.0878125
Coryphaenoides_rupestris	1454	993	0.007662835
Cottunculus_microps	1461	993	0.629545455
Cottunculus_microps	1462	993	0.012820513
Cottunculus_microps	1463	993	0.003831418
Cottunculus_microps	1468	993	0.02577931
Cottunculus_microps	1469	993	0.010204082
Cottunculus_thomsonii	1471	993	0.037837838
Cryptacanthodes_maculatus	1477	993	0.010810811
Cryptacanthodes_maculatus	1478	993	0.011494253
Cryptacanthodes_maculatus	1479	993	0.007092199
Cryptacanthodes_maculatus	1481	993	0.103051751
Cryptacanthodes_maculatus	1482	993	0.106871931
Cryptacanthodes_maculatus	1483	993	0.035714286
Cryptacanthodes_maculatus	1484	993	0.010495622
Cryptacanthodes_maculatus	1485	993	0.136363636
Cryptacanthodes_maculatus	1486	993	0.013814881
Cryptacanthodes_maculatus	1488	993	66691.5242
Cryptacanthodes_maculatus	1490	993	14637.5169
Cyclopterus_lumpus	1494	993	0.009090909
Cyclopterus_lumpus	1495	993	0.091891892
Cyclopterus_lumpus	1496	993	0.014285714
Cyclopterus_lumpus	1497	993	0.31875
Cyclopterus_lumpus	1498	993	8.215099667
Cyclopterus_lumpus	1499	993	23.03639847
Cyclopterus_lumpus	1500	993	0.357368007
Cyclopterus_lumpus	1501	993	1.000925925
Cyclopterus_lumpus	1502	993	0.046712016
Cyclopterus_lumpus	1503	993	0.034482759
Cyclopterus_lumpus	1504	993	0.11314644
Cyclopterus_lumpus	1505	993	0.00966702
Cyclopterus_lumpus	1506	993	0.015151515
Cyclopterus_lumpus	1507	993	0.014645367
Cyclopterus_lumpus	1509	993	111689.236
Dibranchus_atlanticus	1518	993	0.0125
Enchelyopus_cimbrius	1526	993	0.081081081
Enchelyopus_cimbrius	1528	993	0.032763526
Enchelyopus_cimbrius	1530	993	0.049251383
Enchelyopus_cimbrius	1531	993	0.095833333
Enchelyopus_cimbrius	1532	993	0.471953902
Enchelyopus_cimbrius	1533	993	0.462550931
Enchelyopus_cimbrius	1534	993	0.411200214
Enchelyopus_cimbrius	1535	993	0.218710051
Enchelyopus_cimbrius	1536	993	0.15418897
Enchelyopus_cimbrius	1537	993	1.631579
Enchelyopus_cimbrius	1538	993	0.00959172
Eumesogrammus_praecisus	1554	993	0.009090909
Eumesogrammus_praecisus	1555	993	0.010810811
Eumesogrammus_praecisus	1559	993	1.576244551
Eumesogrammus_praecisus	1560	993	0.174842172
Eumesogrammus_praecisus	1562	993	0.009970755
Eumicrotremus_spinosus	1565	993	0.636363636
Eumicrotremus_spinosus	1566	993	0.254054054
Eumicrotremus_spinosus	1568	993	0.27625
Eumicrotremus_spinosus	1570	993	0.149724184
Eumicrotremus_spinosus	1571	993	0.034259258
Eumicrotremus_spinosus	1572	993	0.406701151
Eumicrotremus_spinosus	1573	993	0.243171276
Eumicrotremus_spinosus	1574	993	0.514895571
Eumicrotremus_spinosus	1575	993	0.54784549
Eumicrotremus_spinosus	1576	993	0.002201194
Gadus_ogac	1583	993	0.242961387
Gaidropsarus_ensis	1588	993	0.007092199
Gymnelus_viridis	1666	993	0.027596269
Gymnelus_viridis	1667	993	0.000161617
Harriotta_raleighana	1670	993	0.016357207
Helicolenus_dactylopterus	1673	993	1.76082251
Helicolenus_dactylopterus	1675	993	43096.7131
Hemitripterus_americanus	1682	993	1.457142857
Hemitripterus_americanus	1683	993	0.13125
Hemitripterus_americanus	1684	993	0.369658115
Hemitripterus_americanus	1685	993	0.475095785
Hemitripterus_americanus	1686	993	0.120567376
Hemitripterus_americanus	1688	993	0.101201747
Hemitripterus_americanus	1690	993	0.175045155
Hemitripterus_americanus	1691	993	0.868361061
Hemitripterus_americanus	1692	993	0.666666667
Hemitripterus_americanus	1693	993	2.908898391
Hemitripterus_americanus	1694	993	0.03422226
Hemitripterus_americanus	1696	993	568252.082
Hemitripterus_americanus	1699	993	1636278.34
Cepphus_columba	1707	993	26.3
Cerorhinca_monocerata	1709	993	165804.6171
Cervus_elaphus	1711	993	112
Cervus_elaphus	1727	993	1024
Charadrius_melodus	1730	993	1988.28114
Charadrius_melodus	1731	993	16
Chelydra_serpentina	1732	993	41
Citharichthys_sordidus	1737	993	10.2
Clupea_harengus	1744	993	48.913
Clupea_harengus	1745	993	60.241
Clupea_harengus	1746	993	138.69
Clupea_harengus	1747	993	676.89
Clupea_harengus	1748	993	44.89
Clupea_harengus	1749	993	58761
Clupea_harengus	1750	993	250000
Clupea_harengus	1751	993	104
Clupea_harengus	1752	993	0.8
Clupea_harengus	1753	993	61234
Clupea_harengus	1754	993	263006.5
Clupea_harengus	1755	993	102182.4
Clupea_harengus	1756	993	201234
Clupea_harengus	1761	993	2.975
Clupea_harengus	1762	993	2.021367513
Clupea_harengus	1763	993	0.268199234
Clupea_harengus	1764	993	6.754925177
Icelus_spatula	1768	993	0.000445383
Clupea_harengus	1773	993	2.331018467
Clupea_harengus	1774	993	100.6574335
Clupea_harengus	1775	993	2.182293966
Clupea_harengus	1778	993	40.42804858
Clupea_harengus	1779	993	10.01316683
Clupea_harengus	1780	993	31.99594702
Clupea_harengus	1781	993	0.315789333
Clupea_harengus	1782	993	27.926822
Clupea_harengus	1783	993	20.94410158
Clupea_harengus	1788	993	3422713.18
Clupea_harengus	1791	993	17164.0676
Leptagonus_decagonus	1798	993	0.509090909
Leptagonus_decagonus	1799	993	1.248648649
Leptagonus_decagonus	1802	993	0.007662835
Leptagonus_decagonus	1804	993	0.023148142
Leptagonus_decagonus	1805	993	0.307529869
Leptagonus_decagonus	1807	993	0.892846917
Leptagonus_decagonus	1808	993	0.102300245
Leptagonus_decagonus	1809	993	0.006421077
Leptoclinus_maculatus	1818	993	0.415606245
Leptoclinus_maculatus	1822	993	0.001141881
Clupea_pallasii	1826	993	41.8
Clupea_pallasii	1827	993	124.4
Clupea_pallasii	1828	993	52
Clupea_pallasii	1829	993	39
Clupea_pallasii	1830	993	14.9
Clupea_pallasii	1838	993	81.32
Coregonus_artedi	1839	993	0.6219
Coregonus_artedi	1840	993	0.083
Coregonus_artedi	1841	993	0.3336
Liparis_atlanticus	1849	993	0.012725094
Liparis_atlanticus	1851	993	0.020408163
Liparis_fabricii	1854	993	0.027272727
Liparis_fabricii	1855	993	0.005405405
Liparis_fabricii	1858	993	0.01221434
Liparis_fabricii	1859	993	0.0962963
Liparis_fabricii	1860	993	0.075529514
Liparis_tunicatus	1868	993	0.160227273
Liparis_tunicatus	1869	993	0.097297297
Lumpenus_lampretaeformis	1874	993	0.027272727
Lumpenus_lampretaeformis	1875	993	0.037837838
Lumpenus_lampretaeformis	1877	993	0.003831418
Lumpenus_lampretaeformis	1878	993	0.262411348
Lumpenus_lampretaeformis	1879	993	0.6939815
Lumpenus_lampretaeformis	1880	993	0.070935966
Lumpenus_lampretaeformis	1881	993	1.46454206
Lumpenus_lampretaeformis	1882	993	0.38752351
Lumpenus_lampretaeformis	1883	993	0.045454545
Lumpenus_lampretaeformis	1884	993	0.001490369
Lycenchelys_verrillii	1895	993	0.035878
Lycodes_esmarkii	1905	993	0.2
Lycodes_esmarkii	1906	993	0.008108108
Lycodes_esmarkii	1907	993	0.04140625
Lycodes_esmarkii	1908	993	0.012820513
Lycodes_esmarkii	1910	993	0.007486213
Lycodes_esmarkii	1911	993	0.008333333
Lycodes_lavalaei	1921	993	3.602018474
Lycodes_lavalaei	1922	993	0.036511172
Lycodes_reticulatus	1931	993	0.731818182
Lycodes_reticulatus	1932	993	0.551351351
Lycodes_reticulatus	1933	993	0.214285714
Lycodes_reticulatus	1934	993	0.14375
Lycodes_reticulatus	1935	993	0.042145594
Lycodes_reticulatus	1936	993	0.007092199
Lycodes_reticulatus	1938	993	0.041397608
Lycodes_reticulatus	1939	993	0.035467966
Lycodes_reticulatus	1940	993	0.012315274
Lycodes_reticulatus	1941	993	0.020991255
Lycodes_vahlii	1945	993	1.030681818
Lycodes_vahlii	1946	993	1.234383995
Lycodes_vahlii	1947	993	0.228571429
Lycodes_vahlii	1948	993	0.00625
Lycodes_vahlii	1949	993	0.012820513
Lycodes_vahlii	1951	993	0.02600473
Lycodes_vahlii	1952	993	0.008333333
Lycodes_vahlii	1953	993	0.570655216
Lycodes_vahlii	1954	993	2.199548103
Lycodes_vahlii	1955	993	4.846266143
Lycodes_vahlii	1956	993	0.607614327
Lycodes_vahlii	1959	993	1086355.69
Lycodonus_mirabilis	1962	993	0.083136333
Lycodonus_mirabilis	1963	993	0.236111075
Lycodonus_mirabilis	1964	993	0.220408171
Mallotus_villosus	1981	993	0.713636364
Mallotus_villosus	1982	993	18.49837838
Mallotus_villosus	1983	993	12
Mallotus_villosus	1984	993	10.49625
Mallotus_villosus	1985	993	0.025641026
Mallotus_villosus	1986	993	5.632183908
Mallotus_villosus	1987	993	101.8731291
Mallotus_villosus	1988	993	620.3555261
Mallotus_villosus	1989	993	5.178263939
Mallotus_villosus	1990	993	2.795564966
Mallotus_villosus	1991	993	103.0787875
Mallotus_villosus	1992	993	24.10581396
Mallotus_villosus	1993	993	0.077980844
Mallotus_villosus	1994	993	3308987.78
Martes_americana	1997	993	1.1
Megaptera_novaeangliae	1999	993	1024
Melanostigma_atlanticum	2000	993	0.510057471
Melanostigma_atlanticum	2001	993	0.217494113
Melanostigma_atlanticum	2002	993	0.33425925
Melanostigma_atlanticum	2003	993	0.895011343
Melanostigma_atlanticum	2004	993	0.206896552
Melanostigma_atlanticum	2005	993	0.011904762
Melanostigma_atlanticum	2008	993	5.78e-05
Merluccius_bilinearis	2079	993	0.064903844
Merluccius_bilinearis	2080	993	0.675213679
Merluccius_bilinearis	2081	993	0.456417625
Merluccius_bilinearis	2083	993	0.019907408
Merluccius_bilinearis	2084	993	0.030612245
Merluccius_bilinearis	2086	993	0.199754917
Merluccius_bilinearis	2087	993	102.1045139
Merluccius_bilinearis	2088	993	59.02155683
Merluccius_bilinearis	2089	993	85.84210533
Merluccius_bilinearis	2090	993	24.85071615
Merluccius_bilinearis	2091	993	0.000509147
Merluccius_bilinearis	2093	993	24133994.7
Merluccius_bilinearis	2096	993	8806183.33
Myoxocephalus_scorpius	2196	993	0.045454545
Myoxocephalus_scorpius	2198	993	0.142857143
Myoxocephalus_scorpius	2199	993	0.30875
Myoxocephalus_scorpius	2200	993	0.012820513
Myoxocephalus_scorpius	2201	993	0.651340996
Myoxocephalus_scorpius	2202	993	0.007092199
Myoxocephalus_scorpius	2205	993	0.016042788
Myoxocephalus_scorpius	2206	993	0.04706853
Nemichthys_scolopaceus	2214	993	0.0125
Nemichthys_scolopaceus	2215	993	0.01532567
Nezumia_bairdii	2221	993	1.023863636
Nezumia_bairdii	2222	993	2.711715027
Nezumia_bairdii	2223	993	2.456044
Nezumia_bairdii	2224	993	5.906238
Nezumia_bairdii	2225	993	12.78205133
Nezumia_bairdii	2226	993	5.899527149
Nezumia_bairdii	2227	993	4.675462958
Nezumia_bairdii	2228	993	2.102987874
Nezumia_bairdii	2229	993	5.580443207
Nezumia_bairdii	2230	993	1.821434631
Nezumia_bairdii	2231	993	0.010678694
Nezumia_bairdii	2232	993	0.048128348
Nezumia_bairdii	2233	993	0.056919259
Nezumia_bairdii	2235	993	64643.8788
Notacanthus_chemnitzii	2243	993	0.005405405
Notacanthus_chemnitzii	2244	993	0.227472529
Notacanthus_chemnitzii	2245	993	0.098557694
Notacanthus_chemnitzii	2246	993	0.038461538
Notacanthus_chemnitzii	2247	993	0.026819923
Notacanthus_chemnitzii	2248	993	0.012605048
Coregonus_clupeaformis	2252	993	0.9864
Coregonus_clupeaformis	2253	993	10.8694
Coregonus_clupeaformis	2254	993	4.2625
Paralepis_coregonoides	2263	993	0.033403363
Paralepis_coregonoides	2264	993	0.07302231
Peprilus_triacanthus	2267	993	0.016042788
Peprilus_triacanthus	2269	993	83151.3054
Phycis_chesteri	2285	993	5.763532795
Phycis_chesteri	2287	993	2.766351475
Phycis_chesteri	2288	993	1.057407425
Phycis_chesteri	2289	993	0.675923694
Phycis_chesteri	2290	993	16.22948576
Phycis_chesteri	2291	993	2.871265226
Phycis_chesteri	2292	993	0.231617652
Phycis_chesteri	2294	993	0.02561736
Phycis_chesteri	2296	993	800394.479
Phycis_chesteri	2299	993	24654.4667
Polyacanthonotus_rissoanus	2371	993	0.00625
Rajella_fyllae	2394	993	0.009090909
Rajella_fyllae	2395	993	0.005405405
Rajella_fyllae	2396	993	0.01375
Rajella_fyllae	2397	993	0.076923077
Reinhardtius_hippoglossoides	2404	993	35.8875
Reinhardtius_hippoglossoides	2405	993	75.95349654
Reinhardtius_hippoglossoides	2406	993	9.012088571
Reinhardtius_hippoglossoides	2407	993	1.336706731
Reinhardtius_hippoglossoides	2408	993	11.29914531
Reinhardtius_hippoglossoides	2409	993	2.528639847
Reinhardtius_hippoglossoides	2410	993	4.770291603
Reinhardtius_hippoglossoides	2411	993	4.550926025
Reinhardtius_hippoglossoides	2412	993	5.381697269
Reinhardtius_hippoglossoides	2413	993	3.989763897
Reinhardtius_hippoglossoides	2414	993	0.910602881
Reinhardtius_hippoglossoides	2415	993	0.362043173
Reinhardtius_hippoglossoides	2417	993	1.584237961
Reinhardtius_hippoglossoides	2419	993	1124353.25
Culaea_inconstans	2434	993	34
Cymatogaster_aggregata	2436	993	0.11
Delphinapterus_leucas	2443	993	2751.24
Scomber_scombrus	2450	993	0.686736278
Scomber_scombrus	2453	993	24.26645468
Scomber_scombrus	2454	993	2.742332061
Scomber_scombrus	2455	993	0.020594957
